Ügyfélszám;Ügyfél név;Mobilszám;SIM státusz;Tarifacsomag;Tétel;Díj jellege;Év;Hónap;Kiszámlázott idõszak kezdete;darabszám;árazott perc;adatmennyiség (Mbyte);Egységár;Nettó összeg;Bruttó összeg;;Áfa összege;Kedvezménnyel csökkentett Nettó összeg;Kedvezménnyel csökkentett Bruttó összeg;Kedvezménnyel csökkentett Áfa összeg;Áfa kulcsa
138800;Astra Zeneca Kft. ;203880553;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Rendszeres;2019;11;2019.10.26;;;;3614,17;3614,17;3794,8785;;180,7085;3614,17;3794,8785;180,7085;5
138800;Astra Zeneca Kft. ;203880553;A;Üzleti elõfizetés             ;Havidíj 600 Ft                ;Rendszeres;2019;11;2019.10.26;;;;600;600;762;;162;600;762;162;27
138800;Astra Zeneca Kft. ;203880553;A;Üzleti elõfizetés             ;Üzleti elõfizetés             ;Rendszeres;2019;11;2019.10.26;;;;2600;2600;3302;;702;2600;3302;702;27
138800;Astra Zeneca Kft. ;203880553;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Forgalmi;2019;11;2019.11.02;123;;5362,05;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;203880553;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.02;15;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;203880553;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.21;1;3;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;203881254;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.13;3;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;203881254;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.04;23;61,22;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;203881254;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.13;7;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;203881254;A;Üzleti elõfizetés             ;Mobil Int.60%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-2168,5;0;0;;0;-2168,5;-2276,925;-108,425;5
138800;Astra Zeneca Kft. ;203881254;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Rendszeres;2019;11;2019.10.26;;;;3614,17;3614,17;3794,8785;;180,7085;3614,17;3794,8785;180,7085;5
138800;Astra Zeneca Kft. ;203881254;A;Üzleti elõfizetés             ;Havidíj 600 Ft                ;Rendszeres;2019;11;2019.10.26;;;;600;600;762;;162;600;762;162;27
138800;Astra Zeneca Kft. ;203881254;A;Üzleti elõfizetés             ;Üzleti elõfizetés             ;Rendszeres;2019;11;2019.10.26;;;;2600;2600;3302;;702;2600;3302;702;27
138800;Astra Zeneca Kft. ;203881311;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.04;8;5,98;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;203881311;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.23;2;;29,56;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;203881311;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.20;1;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;203881311;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.10.27;4;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;203881311;A;Üzleti elõfizetés             ;Mobil Int.60%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-2168,5;0;0;;0;-2168,5;-2276,925;-108,425;5
138800;Astra Zeneca Kft. ;203881311;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Rendszeres;2019;11;2019.10.26;;;;3614,17;3614,17;3794,8785;;180,7085;3614,17;3794,8785;180,7085;5
138800;Astra Zeneca Kft. ;203881311;A;Üzleti elõfizetés             ;Üzleti elõfizetés             ;Rendszeres;2019;11;2019.10.26;;;;2600;2600;3302;;702;2600;3302;702;27
138800;Astra Zeneca Kft. ;203881311;A;Üzleti elõfizetés             ;Havidíj 600 Ft                ;Rendszeres;2019;11;2019.10.26;;;;600;600;762;;162;600;762;162;27
138800;Astra Zeneca Kft. ;203881311;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Forgalmi;2019;11;2019.11.01;89;;965;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;203881607;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.04;4;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;203881607;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.04;24;121,39;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;203881607;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.13;4;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;203881607;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.05;2;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;203881607;A;Üzleti elõfizetés             ;Mobil Int.60%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-2168,5;0;0;;0;-2168,5;-2276,925;-108,425;5
138800;Astra Zeneca Kft. ;203881607;A;Üzleti elõfizetés             ;Havidíj 600 Ft                ;Rendszeres;2019;11;2019.10.26;;;;600;600;762;;162;600;762;162;27
138800;Astra Zeneca Kft. ;203881607;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Rendszeres;2019;11;2019.10.26;;;;3614,17;3614,17;3794,8785;;180,7085;3614,17;3794,8785;180,7085;5
138800;Astra Zeneca Kft. ;203881607;A;Üzleti elõfizetés             ;Üzleti elõfizetés             ;Rendszeres;2019;11;2019.10.26;;;;2600;2600;3302;;702;2600;3302;702;27
138800;Astra Zeneca Kft. ;203881607;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Forgalmi;2019;11;2019.11.02;63;;190,83;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;203881686;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.12;1;0,02;;71,65;1,19;1,5113;;0,3213;1,19;1,5113;0,3213;27
138800;Astra Zeneca Kft. ;203881686;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.20;3;;;52,75;158,25;200,9775;;42,7275;158,25;200,9775;42,7275;27
138800;Astra Zeneca Kft. ;203881686;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.10.28;2;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;203881686;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.06;38;56,92;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;203881686;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.06;5;26,4;;111,81;2951,78;3748,7606;;796,9806;2951,78;3748,7606;796,9806;27
138800;Astra Zeneca Kft. ;203881686;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.06;5;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;203881686;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.05;7;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;203881686;A;Üzleti elõfizetés             ;Nemzetközi kedvezmény 40%     ;Forgalmi;2019;11;2019.11.12;;;;-1181,19;0;0;;0;-1181,19;-1500,1113;-318,9213;27
138800;Astra Zeneca Kft. ;203881686;A;Üzleti elõfizetés             ;Mobil Int.60%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-2168,5;0;0;;0;-2168,5;-2276,925;-108,425;5
138800;Astra Zeneca Kft. ;203881686;A;Üzleti elõfizetés             ;Üzleti elõfizetés             ;Rendszeres;2019;11;2019.10.26;;;;2600;2600;3302;;702;2600;3302;702;27
138800;Astra Zeneca Kft. ;203881686;A;Üzleti elõfizetés             ;Havidíj 600 Ft                ;Rendszeres;2019;11;2019.10.26;;;;600;600;762;;162;600;762;162;27
138800;Astra Zeneca Kft. ;203881686;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Rendszeres;2019;11;2019.10.26;;;;3614,17;3614,17;3794,8785;;180,7085;3614,17;3794,8785;180,7085;5
138800;Astra Zeneca Kft. ;203881686;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Forgalmi;2019;11;2019.11.01;501;;1049,16;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;204012913;A;Váll. Hipernet Start          ;Mobil Int.50%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-1334,65;0;0;;0;-1334,65;-1401,3825;-66,7325;5
138800;Astra Zeneca Kft. ;204012913;A;Váll. Hipernet Start          ;Váll. Hipernet Start          ;Rendszeres;2019;11;2019.10.26;;;;2669,29;2669,29;2802,7545;;133,4645;2669,29;2802,7545;133,4645;5
138800;Astra Zeneca Kft. ;204012913;A;Váll. Hipernet Start          ;Váll. Hipernet Start          ;Forgalmi;2019;11;2019.11.01;43;;488,98;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;204053429;C;Váll. Hipernet Start          ;Mobil Int.50%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-1334,65;0;0;;0;-1334,65;-1401,3825;-66,7325;5
138800;Astra Zeneca Kft. ;204053429;C;Váll. Hipernet Start          ;Váll. Hipernet Start          ;Rendszeres;2019;11;2019.10.26;;;;2669,29;2669,29;2802,7545;;133,4645;2669,29;2802,7545;133,4645;5
138800;Astra Zeneca Kft. ;204063074;A;Váll. Hipernet Start          ;Mobil Int.50%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-1334,65;0;0;;0;-1334,65;-1401,3825;-66,7325;5
138800;Astra Zeneca Kft. ;204063074;A;Váll. Hipernet Start          ;Váll. Hipernet Start          ;Rendszeres;2019;11;2019.10.26;;;;2669,29;2669,29;2802,7545;;133,4645;2669,29;2802,7545;133,4645;5
138800;Astra Zeneca Kft. ;204188969;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.13;4;;1,73;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;204188969;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.11;2;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;204188969;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.06;4;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;204188969;A;Üzleti elõfizetés             ;Mobil Int.60%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-2168,5;0;0;;0;-2168,5;-2276,925;-108,425;5
138800;Astra Zeneca Kft. ;204188969;A;Üzleti elõfizetés             ;Üzleti elõfizetés             ;Rendszeres;2019;11;2019.10.26;;;;2600;2600;3302;;702;2600;3302;702;27
138800;Astra Zeneca Kft. ;204188969;A;Üzleti elõfizetés             ;Havidíj 600 Ft                ;Rendszeres;2019;11;2019.10.26;;;;600;600;762;;162;600;762;162;27
138800;Astra Zeneca Kft. ;204188969;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Rendszeres;2019;11;2019.10.26;;;;3614,17;3614,17;3794,8785;;180,7085;3614,17;3794,8785;180,7085;5
138800;Astra Zeneca Kft. ;204188969;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Forgalmi;2019;11;2019.11.06;103;;3329,76;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;204215649;A;Üzleti elõfizetés             ;Mobil Int.60%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-2168,5;0;0;;0;-2168,5;-2276,925;-108,425;5
138800;Astra Zeneca Kft. ;204215649;A;Üzleti elõfizetés             ;Üzleti elõfizetés             ;Rendszeres;2019;11;2019.10.26;;;;2600;2600;3302;;702;2600;3302;702;27
138800;Astra Zeneca Kft. ;204215649;A;Üzleti elõfizetés             ;Havidíj 600 Ft                ;Rendszeres;2019;11;2019.10.26;;;;600;600;762;;162;600;762;162;27
138800;Astra Zeneca Kft. ;204215649;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Rendszeres;2019;11;2019.10.26;;;;3614,17;3614,17;3794,8785;;180,7085;3614,17;3794,8785;180,7085;5
138800;Astra Zeneca Kft. ;204223410;A;Váll. Hipernet Start          ;Mobil Int.50%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-1334,65;0;0;;0;-1334,65;-1401,3825;-66,7325;5
138800;Astra Zeneca Kft. ;204223410;A;Váll. Hipernet Start          ;Váll. Hipernet Start          ;Rendszeres;2019;11;2019.10.26;;;;2669,29;2669,29;2802,7545;;133,4645;2669,29;2802,7545;133,4645;5
138800;Astra Zeneca Kft. ;204223410;A;Váll. Hipernet Start          ;Váll. Hipernet Start          ;Forgalmi;2019;11;2019.11.04;48;;1619,56;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;204250750;A;Váll. Hipernet Start          ;Mobil Int.50%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-1334,65;0;0;;0;-1334,65;-1401,3825;-66,7325;5
138800;Astra Zeneca Kft. ;204250750;A;Váll. Hipernet Start          ;Váll. Hipernet Start          ;Rendszeres;2019;11;2019.10.26;;;;2669,29;2669,29;2802,7545;;133,4645;2669,29;2802,7545;133,4645;5
138800;Astra Zeneca Kft. ;204250750;A;Váll. Hipernet Start          ;Váll. Hipernet Start          ;Forgalmi;2019;11;2019.11.01;81;;4112,26;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;204257243;A;Váll. Hipernet Start          ;Mobil Int.50%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-1334,65;0;0;;0;-1334,65;-1401,3825;-66,7325;5
138800;Astra Zeneca Kft. ;204257243;A;Váll. Hipernet Start          ;Váll. Hipernet Start          ;Rendszeres;2019;11;2019.10.26;;;;2669,29;2669,29;2802,7545;;133,4645;2669,29;2802,7545;133,4645;5
138800;Astra Zeneca Kft. ;204257243;A;Váll. Hipernet Start          ;Váll. Hipernet Start          ;Forgalmi;2019;11;2019.11.06;10;;248,37;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;204268475;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.08;1;0,82;;71,65;58,51;74,3077;;15,7977;58,51;74,3077;15,7977;27
138800;Astra Zeneca Kft. ;204268475;A;Üzleti elõfizetés             ;Üzleti elõfizetés             ;Forgalmi;2019;11;2019.10.26;7;11,17;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;204268475;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.10.28;3;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;204268475;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.07;25;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;204268475;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.06;15;48,77;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;204268475;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.04;8;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;204268475;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.04;1;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;204268475;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Forgalmi;2019;11;2019.10.26;33;;439,61;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;204268475;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.10.26;3;1,6;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;204268475;A;Üzleti elõfizetés             ;Nemzetközi kedvezmény 40%     ;Forgalmi;2019;11;2019.11.08;;;;-23,4;0;0;;0;-23,4;-29,718;-6,318;27
138800;Astra Zeneca Kft. ;204268475;A;Üzleti elõfizetés             ;Mobil Int.60%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-2168,5;0;0;;0;-2168,5;-2276,925;-108,425;5
138800;Astra Zeneca Kft. ;204268475;A;Üzleti elõfizetés             ;Üzleti elõfizetés             ;Rendszeres;2019;11;2019.10.26;;;;2600;2600;3302;;702;2600;3302;702;27
138800;Astra Zeneca Kft. ;204268475;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Rendszeres;2019;11;2019.10.26;;;;3614,17;3614,17;3794,8785;;180,7085;3614,17;3794,8785;180,7085;5
138800;Astra Zeneca Kft. ;204268475;A;Üzleti elõfizetés             ;Havidíj 600 Ft                ;Rendszeres;2019;11;2019.10.26;;;;600;600;762;;162;600;762;162;27
138800;Astra Zeneca Kft. ;204268475;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Forgalmi;2019;11;2019.11.01;418;;2462,57;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;204268475;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.10.28;8;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;204269783;A;Üzleti elõfizetés             ;Mobil Int.60%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-2168,5;0;0;;0;-2168,5;-2276,925;-108,425;5
138800;Astra Zeneca Kft. ;204269783;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Rendszeres;2019;11;2019.10.26;;;;3614,17;3614,17;3794,8785;;180,7085;3614,17;3794,8785;180,7085;5
138800;Astra Zeneca Kft. ;204269783;A;Üzleti elõfizetés             ;Havidíj 600 Ft                ;Rendszeres;2019;11;2019.10.26;;;;600;600;762;;162;600;762;162;27
138800;Astra Zeneca Kft. ;204269783;A;Üzleti elõfizetés             ;Üzleti elõfizetés             ;Rendszeres;2019;11;2019.10.26;;;;2600;2600;3302;;702;2600;3302;702;27
138800;Astra Zeneca Kft. ;204274268;A;Váll. Hipernet Start          ;Mobil Int.50%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-1334,65;0;0;;0;-1334,65;-1401,3825;-66,7325;5
138800;Astra Zeneca Kft. ;204274268;A;Váll. Hipernet Start          ;Váll. Hipernet Start          ;Rendszeres;2019;11;2019.10.26;;;;2669,29;2669,29;2802,7545;;133,4645;2669,29;2802,7545;133,4645;5
138800;Astra Zeneca Kft. ;204276268;A;Váll. Hipernet Start          ;Mobil Int.50%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-1334,65;0;0;;0;-1334,65;-1401,3825;-66,7325;5
138800;Astra Zeneca Kft. ;204276268;A;Váll. Hipernet Start          ;Váll. Hipernet Start          ;Rendszeres;2019;11;2019.10.26;;;;2669,29;2669,29;2802,7545;;133,4645;2669,29;2802,7545;133,4645;5
138800;Astra Zeneca Kft. ;204276268;A;Váll. Hipernet Start          ;Váll. Hipernet Start          ;Forgalmi;2019;11;2019.11.01;52;;1468,07;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;204282593;C;Váll. Hipernet Start          ;Mobil Int.50%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-1334,65;0;0;;0;-1334,65;-1401,3825;-66,7325;5
138800;Astra Zeneca Kft. ;204282593;C;Váll. Hipernet Start          ;Váll. Hipernet Start          ;Rendszeres;2019;11;2019.10.26;;;;2669,29;2669,29;2802,7545;;133,4645;2669,29;2802,7545;133,4645;5
138800;Astra Zeneca Kft. ;204288177;A;Váll. Hipernet Start          ;Mobil Int.50%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-1334,65;0;0;;0;-1334,65;-1401,3825;-66,7325;5
138800;Astra Zeneca Kft. ;204288177;A;Váll. Hipernet Start          ;Váll. Hipernet Start          ;Rendszeres;2019;11;2019.10.26;;;;2669,29;2669,29;2802,7545;;133,4645;2669,29;2802,7545;133,4645;5
138800;Astra Zeneca Kft. ;204288177;A;Váll. Hipernet Start          ;Váll. Hipernet Start          ;Forgalmi;2019;11;2019.11.03;76;;3036,82;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;204289954;A;Váll. Hipernet Start          ;Mobil Int.50%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-1334,65;0;0;;0;-1334,65;-1401,3825;-66,7325;5
138800;Astra Zeneca Kft. ;204289954;A;Váll. Hipernet Start          ;Váll. Hipernet Start          ;Rendszeres;2019;11;2019.10.26;;;;2669,29;2669,29;2802,7545;;133,4645;2669,29;2802,7545;133,4645;5
138800;Astra Zeneca Kft. ;204289954;A;Váll. Hipernet Start          ;Váll. Hipernet Start          ;Forgalmi;2019;11;2019.11.01;39;;179,02;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;204291628;C;Váll. Hipernet Start          ;Mobil Int.50%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-1334,65;0;0;;0;-1334,65;-1401,3825;-66,7325;5
138800;Astra Zeneca Kft. ;204291628;C;Váll. Hipernet Start          ;Váll. Hipernet Start          ;Rendszeres;2019;11;2019.10.26;;;;2669,29;2669,29;2802,7545;;133,4645;2669,29;2802,7545;133,4645;5
138800;Astra Zeneca Kft. ;204292478;A;Váll. Hipernet Start          ;Mobil Int.50%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-1334,65;0;0;;0;-1334,65;-1401,3825;-66,7325;5
138800;Astra Zeneca Kft. ;204292478;A;Váll. Hipernet Start          ;Váll. Hipernet Start          ;Rendszeres;2019;11;2019.10.26;;;;2669,29;2669,29;2802,7545;;133,4645;2669,29;2802,7545;133,4645;5
138800;Astra Zeneca Kft. ;204292478;A;Váll. Hipernet Start          ;Váll. Hipernet Start          ;Forgalmi;2019;11;2019.11.01;43;;447,99;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;204292832;A;Váll. Hipernet Start          ;Mobil Int.50%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-1334,65;0;0;;0;-1334,65;-1401,3825;-66,7325;5
138800;Astra Zeneca Kft. ;204292832;A;Váll. Hipernet Start          ;Váll. Hipernet Start          ;Rendszeres;2019;11;2019.10.26;;;;2669,29;2669,29;2802,7545;;133,4645;2669,29;2802,7545;133,4645;5
138800;Astra Zeneca Kft. ;204292832;A;Váll. Hipernet Start          ;Váll. Hipernet Start          ;Forgalmi;2019;11;2019.11.01;49;;978,09;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;204294202;A;Váll. Hipernet Start          ;Company Policy                ;Forgalmi;2019;11;2019.11.02;8;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;204294202;A;Váll. Hipernet Start          ;Mobil Int.50%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-1334,65;0;0;;0;-1334,65;-1401,3825;-66,7325;5
138800;Astra Zeneca Kft. ;204294202;A;Váll. Hipernet Start          ;Váll. Hipernet Start          ;Rendszeres;2019;11;2019.10.26;;;;2669,29;2669,29;2802,7545;;133,4645;2669,29;2802,7545;133,4645;5
138800;Astra Zeneca Kft. ;204294202;A;Váll. Hipernet Start          ;Váll. Hipernet Start          ;Forgalmi;2019;11;2019.11.02;53;;1617,49;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;204294621;C;Váll. Hipernet Start          ;Mobil Int.50%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-1334,65;0;0;;0;-1334,65;-1401,3825;-66,7325;5
138800;Astra Zeneca Kft. ;204294621;C;Váll. Hipernet Start          ;Váll. Hipernet Start          ;Rendszeres;2019;11;2019.10.26;;;;2669,29;2669,29;2802,7545;;133,4645;2669,29;2802,7545;133,4645;5
138800;Astra Zeneca Kft. ;204296332;A;Váll. Hipernet Start          ;Mobil Int.50%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-1334,65;0;0;;0;-1334,65;-1401,3825;-66,7325;5
138800;Astra Zeneca Kft. ;204296332;A;Váll. Hipernet Start          ;Váll. Hipernet Start          ;Rendszeres;2019;11;2019.10.26;;;;2669,29;2669,29;2802,7545;;133,4645;2669,29;2802,7545;133,4645;5
138800;Astra Zeneca Kft. ;204296332;A;Váll. Hipernet Start          ;Váll. Hipernet Start          ;Forgalmi;2019;11;2019.11.01;58;;1572,96;;0;0;;0;0;0;0;5
